cluster,offender,count,file_count,top_subpatterns,top_files
RC4-operation-propagation,resolve_filer_territorial_scope,8,2,"[{""count"": 8, ""signal"": ""missing:operation""}]","[{""count"": 7, ""path"": ""src/cadrumo/application/ledger/tests/test_filer_establishment_setup_refusal.py""}, {""count"": 1, ""path"": ""src/cadrumo/entrypoints/cli/tests/test_ledger_filer_precondition_projection.py""}]"
RC4-operation-propagation,stated_country_code_status,8,4,"[{""count"": 8, ""signal"": ""missing:operation""}]","[{""count"": 5, ""path"": ""src/cadrumo/domain/iva/tests/test_country_vocabulary_boundary.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/ledger/tests/test_ingestion_category_resolution.py""}, {""count"": 1, ""path"": ""src/cadrumo/domain/iva/tests/test_territory_carve_outs.py""}, {""count"": 1, ""path"": ""src/cadrumo/domain/transactions/tests/test_counterparty_establishment_country.py""}]"
RC4-operation-propagation,_inject_derived_state_attribution_facts,7,2,"[{""count"": 7, ""signal"": ""missing:operation""}]","[{""count"": 5, ""path"": ""src/cadrumo/application/modelo/tests/test_state_attribution_ratio.py""}, {""count"": 2, ""path"": ""src/cadrumo/application/modelo/tests/test_non_derived_injector_preservation.py""}]"
RC4-operation-propagation,build_wizard_status,7,3,"[{""count"": 7, ""signal"": ""missing:operation""}]","[{""count"": 5, ""path"": ""src/cadrumo/application/wizard/tests/test_status_auth_parity.py""}, {""count"": 1, ""path"": ""src/cadrumo/adapters/persistence/storage/tests/test_diagnostics.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/diagnostics.py""}]"
RC4-operation-propagation,deterministic_findings,7,5,"[{""count"": 7, ""signal"": ""missing:legends+operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/application/ledger/tests/test_postal_shape_finding.py""}, {""count"": 2, ""path"": ""src/cadrumo/entrypoints/cli/tests/test_ledger_evidence_review_queue_advisories_cli.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/ledger/tests/test_checks_run_stamp.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/ledger/tests/test_country_vocabulary_narrowing.py""}, {""count"": 1, ""path"": ""src/cadrumo/entrypoints/cli/tests/test_ledger_evidence_review_country_cli.py""}]"
RC4-operation-propagation,profile_key,7,1,"[{""count"": 7, ""signal"": ""missing:operation""}]","[{""count"": 7, ""path"": ""src/cadrumo/application/user_profile/tests/test_profile_keys.py""}]"
RC4-operation-propagation,rekey_calculation_revision_overrides,7,2,"[{""count"": 7, ""signal"": ""missing:operation""}]","[{""count"": 6, ""path"": ""src/cadrumo/adapters/persistence/profile/tests/test_calculation_revision_override_migration.py""}, {""count"": 1, ""path"": ""src/cadrumo/adapters/persistence/profile/tests/test_relation_override_migration_entry_point.py""}]"
RC4-operation-propagation,resolve_maternidad_meses,7,2,"[{""count"": 7, ""signal"": ""missing:operation""}]","[{""count"": 6, ""path"": ""src/cadrumo/application/modelo/tests/test_maternidad_alta_posterior_resolution.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/modelo/tests/test_maternidad_cotizaciones_ceiling.py""}]"
RC4-operation-propagation,ProfileSourceResolver.__init__,6,3,"[{""count"": 6, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/application/aggregation/tests/test_source_mesh_profile_live.py""}, {""count"": 2, ""path"": ""src/cadrumo/adapters/persistence/profile/tests/test_source_mesh_profile_live.py""}, {""count"": 1, ""path"": ""dev/registry/tests/test_m100_rental_reduccion_art23_2.py""}]"
RC4-operation-propagation,aggregate_iva_ledger_candidates,6,2,"[{""count"": 6, ""signal"": ""missing:operation""}]","[{""count"": 4, ""path"": ""src/cadrumo/application/aggregation/tests/test_iva_deduction_fact_taxonomy.py""}, {""count"": 2, ""path"": ""src/cadrumo/application/aggregation/tests/test_iva_ledger_candidates.py""}]"
RC4-operation-propagation,attach_descendant_group,6,1,"[{""count"": 6, ""signal"": ""missing:operation""}]","[{""count"": 6, ""path"": ""src/cadrumo/application/wizard/tests/test_descendant_group.py""}]"
RC4-operation-propagation,place_of_supply_rule,6,4,"[{""count"": 6, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/domain/iva/tests/test_place_of_supply_grounding.py""}, {""count"": 1, ""path"": ""dev/registry/conformance/tests/test_exact_key_corpus_year_coverage.py""}, {""count"": 1, ""path"": ""src/cadrumo/domain/iva/tests/test_classification_carries_place_of_supply.py""}, {""count"": 1, ""path"": ""src/cadrumo/domain/iva/tests/test_place_of_supply_manual_oracle.py""}]"
RC4-operation-propagation,IvaCatalogueRepository.get,5,2,"[{""count"": 5, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/domain/resources/_repos/tests/test_year_keyed.py""}, {""count"": 2, ""path"": ""src/cadrumo/domain/resources/tests/test_registry.py""}]"
RC4-operation-propagation,_transition_period_applicability_from_registry,5,2,"[{""count"": 5, ""signal"": ""missing:operation""}]","[{""count"": 4, ""path"": ""src/cadrumo/application/aggregation/tests/test_m303_transition_period_carry.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/aggregation/m303_arrivals.py""}]"
RC4-operation-propagation,country_code_for_printed_tax_identifier,5,3,"[{""count"": 5, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/application/ledger/tests/test_establishment_ladder.py""}, {""count"": 2, ""path"": ""src/cadrumo/domain/iva/tests/test_intra_community_identification_axis.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/ledger/identity_roles.py""}]"
RC4-operation-propagation,resolve_effective_usage_ratios,5,2,"[{""count"": 4, ""signal"": ""missing:usage_ratio_profile_loader+operation""}, {""count"": 1, ""signal"": ""missing:operation""}]","[{""count"": 4, ""path"": ""src/cadrumo/adapters/persistence/tests/test_usage_ratio_resolution.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/aggregation/modelo_bindings_renta_expenses.py""}]"
RC4-operation-propagation,resolve_profile_binding_channels,5,1,"[{""count"": 5, ""signal"": ""missing:operation""}]","[{""count"": 5, ""path"": ""src/cadrumo/application/modelo/tests/test_modelo_100_boolean_channel_transport.py""}]"
RC4-operation-propagation,_inject_derived_incremento_guarderia_facts,4,1,"[{""count"": 4, ""signal"": ""missing:operation""}]","[{""count"": 4, ""path"": ""src/cadrumo/application/modelo/tests/test_incremento_guarderia_injection.py""}]"
RC4-operation-propagation,country_codes_by_printed_name,4,1,"[{""count"": 4, ""signal"": ""missing:operation""}]","[{""count"": 4, ""path"": ""src/cadrumo/domain/iva/tests/test_printed_country_name.py""}]"
RC4-operation-propagation,iva_catalogue_years,4,2,"[{""count"": 4, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/domain/iva/tests/test_catalogue_period_keyed.py""}, {""count"": 1, ""path"": ""dev/registry/conformance/tests/test_exact_key_corpus_year_coverage.py""}]"
RC4-operation-propagation,iva_rate_kind_for,4,1,"[{""count"": 4, ""signal"": ""missing:operation""}]","[{""count"": 4, ""path"": ""src/cadrumo/application/aggregation/tests/test_iva_rate_tier_concurrency_guard.py""}]"
RC4-operation-propagation,load_usage_ratios,4,2,"[{""count"": 4, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/adapters/persistence/storage/tests/test_runtime_attached_repositories_part1.py""}, {""count"": 1, ""path"": ""src/cadrumo/adapters/persistence/profile/tests/test_preflight_home_office.py""}]"
RC4-operation-propagation,require_transaction_kind,4,3,"[{""count"": 4, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/domain/calculations/registry/ledger_oss_bindings.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/aggregation/oss_ioss.py""}, {""count"": 1, ""path"": ""src/cadrumo/domain/invoices/_payload_normalisation.py""}]"
RC4-operation-propagation,resolve_iva_differentiated_deduction_contributions,4,2,"[{""count"": 4, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""dev/registry/tests/test_modelo_303_differentiated_deduction_endpoints.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/modelo/export.py""}]"
RC4-operation-propagation,validate_iva_ledger_observation,4,2,"[{""count"": 4, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/application/aggregation/tests/test_iva_deduction_fact_taxonomy.py""}, {""count"": 2, ""path"": ""src/cadrumo/application/aggregation/tests/test_iva_ledger_candidates.py""}]"
RC4-operation-propagation,_read_transcription_semantically,3,3,"[{""count"": 3, ""signal"": ""missing:authority_period+operation+legends""}]","[{""count"": 1, ""path"": ""src/cadrumo/adapters/outbound/llm/tests/test_reverse_charge_reading_against_a_loopback_reader.py""}, {""count"": 1, ""path"": ""src/cadrumo/adapters/outbound/llm/tests/test_wired_reading_against_a_loopback_reader.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/ledger/tests/test_grounded_reading_wiring.py""}]"
RC4-operation-propagation,_run_full_flow,3,1,"[{""count"": 3, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/application/wizard/tests/test_terminal_preconditions.py""}]"
RC4-operation-propagation,_sector_scoped_apportionment,3,1,"[{""count"": 3, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/application/aggregation/tests/test_prorrata_regime_gate_parity.py""}]"
RC4-operation-propagation,aggregate_iva_ledger_candidate_bindings,3,1,"[{""count"": 3, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/application/aggregation/tests/test_iva_ledger_candidates.py""}]"
RC4-operation-propagation,build_wizard_command,3,2,"[{""count"": 3, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/application/wizard/tests/test_commands_helpers.py""}, {""count"": 1, ""path"": ""src/cadrumo/adapters/persistence/profile/tests/test_wizard_validation_localization.py""}]"
RC4-operation-propagation,descendant_facts_from_answers,3,1,"[{""count"": 3, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/application/wizard/tests/test_descendant_group.py""}]"
RC4-operation-propagation,domestic_rate_tier_is_required,3,1,"[{""count"": 3, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/application/ledger/tests/test_classification_assembly.py""}]"
RC4-operation-propagation,iva_territorial_scope_alias,3,1,"[{""count"": 3, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/domain/iva/establishment.py""}]"
RC4-operation-propagation,load_place_of_supply_table,3,3,"[{""count"": 3, ""signal"": ""missing:operation""}]","[{""count"": 1, ""path"": ""dev/registry/conformance/tests/test_exact_key_corpus_year_coverage.py""}, {""count"": 1, ""path"": ""src/cadrumo/domain/iva/tests/test_place_of_supply_grounding.py""}, {""count"": 1, ""path"": ""src/cadrumo/domain/iva/tests/test_provision_window_bounds_grounding.py""}]"
RC4-operation-propagation,profile_resolvable_binding_ids,3,1,"[{""count"": 3, ""signal"": ""missing:operation""}]","[{""count"": 3, ""path"": ""src/cadrumo/application/modelo/tests/test_binding_readiness.py""}]"
RC4-operation-propagation,verify_modelo_revision_with_preconditions,3,2,"[{""count"": 3, ""signal"": ""missing:certificate_secret_backend_factory+verification_repositories+operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/adapters/persistence/profile/tests/test_revision_parent_lifecycle_admission.py""}, {""count"": 1, ""path"": ""src/cadrumo/adapters/persistence/profile/tests/test_modelo_303_deductible_evidence_gate.py""}]"
RC4-operation-propagation,_collect_revision_verification_findings,2,2,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 1, ""path"": ""src/cadrumo/application/modelo/tests/test_actions.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/modelo/tests/test_objective_estimation_exclusion_advisory.py""}]"
RC4-operation-propagation,_extract_invoice_fields_from_structured_record,2,1,"[{""count"": 2, ""signal"": ""missing:legends+operation+ports""}]","[{""count"": 2, ""path"": ""src/cadrumo/application/ledger/tests/test_evidence_routing_and_projection.py""}]"
RC4-operation-propagation,_raise_if_ledger_preflight_blocks_calculation,2,1,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/application/modelo/tests/test_simplificado_ledger_bypass.py""}]"
RC4-operation-propagation,_spanish_iva_was_charged,2,1,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/application/ledger/tests/test_establishment_ladder.py""}]"
RC4-operation-propagation,bundled_iva_catalogue,2,2,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 1, ""path"": ""src/cadrumo/domain/iva/tests/test_catalogue_period_keyed.py""}, {""count"": 1, ""path"": ""src/cadrumo/domain/iva/tests/test_provision_window_bounds_grounding.py""}]"
RC4-operation-propagation,calendar_applicability_profile_keys_for_modelo,2,1,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/application/overview/tests/test_calendar.py""}]"
RC4-operation-propagation,declared_category_from_document_record,2,1,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/application/ledger/tests/test_ingestion_category_resolution.py""}]"
RC4-operation-propagation,load_active_descendant_record,2,1,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/adapters/persistence/storage/tests/test_descendant_door.py""}]"
RC4-operation-propagation,migrate_stored_relation_overrides_to_binding_ids,2,1,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/adapters/persistence/profile/tests/test_calculation_revision_override_migration.py""}]"
RC4-operation-propagation,optional_profile_keys,2,1,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/application/user_profile/tests/test_profile_keys.py""}]"
RC4-operation-propagation,persist_descendant_door_answers,2,1,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/adapters/persistence/storage/tests/test_descendant_door.py""}]"
RC4-operation-propagation,require_iva_territorial_scope,2,1,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 2, ""path"": ""src/cadrumo/domain/iva/establishment.py""}]"
RC4-operation-propagation,resolve_counterparty_establishment_scope,2,2,"[{""count"": 2, ""signal"": ""missing:legends+operation""}]","[{""count"": 1, ""path"": ""src/cadrumo/application/ledger/tests/test_establishment_ladder.py""}, {""count"": 1, ""path"": ""src/cadrumo/application/ledger/tests/test_registration_concordance.py""}]"
RC4-operation-propagation,resolve_transaction_kind_catalogue,2,2,"[{""count"": 2, ""signal"": ""missing:operation""}]","[{""count"": 1, ""path"": ""src/cadrumo/application/aggregation/oss_ioss.py""}, {""count"": 1, ""path"": ""src/cadrumo/domain/invoices/models.py""}]"
RC4-operation-propagation,_exterior_detail_binding_values,1,1,"[{""count"": 1, ""signal"": ""missing:operation""}]","[{""count"": 1, ""path"": ""src/cadrumo/adapters/persistence/profile/tests/test_dormant_m369_oss_resolver_live.py""}]"
RC4-operation-propagation,_filer_scope,1,1,"[{""count"": 1, ""signal"": ""missing:operation""}]","[{""count"": 1, ""path"": ""src/cadrumo/application/ledger/tests/test_filer_establishment_setup_refusal.py""}]"
RC4-operation-propagation,_printed_evidence,1,1,"[{""count"": 1, ""signal"": ""missing:legends+operation""}]","[{""count"": 1, ""path"": ""src/cadrumo/application/ledger/tests/test_concordance_signals.py""}]"
RC4-operation-propagation,_run_scripted_walk,1,1,"[{""count"": 1, ""signal"": ""missing:operation""}]","[{""count"": 1, ""path"": ""src/cadrumo/application/wizard/tests/test_taxpayer_axes_roundtrip.py""}]"
RC4-operation-propagation,_substrate_admission_issue,1,1,"[{""count"": 1, ""signal"": ""missing:operation""}]","[{""count"": 1, ""path"": ""src/cadrumo/application/aggregation/tests/test_currency_conversion_pipeline_parity.py""}]"
RC4-operation-propagation,build_descendant_door,1,1,"[{""count"": 1, ""signal"": ""missing:operation""}]","[{""count"": 1, ""path"": ""src/cadrumo/adapters/persistence/storage/tests/test_descendant_door.py""}]"
RC4-operation-propagation,bundled_citation_lookup,1,1,"[{""count"": 1, ""signal"": ""missing:reference_ids+operation""}]","[{""count"": 1, ""path"": ""src/cadrumo_harness/mcp/_resources.py""}]"
